Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2013-11-22,3422.02,3422.13,3406.4,3.8396152818e+12,0.0
2013-11-25,3427.49,3437.49,3420.36,3.84575573756e+12,124040235.0
2013-11-26,3445.76,3455.54,3422.47,3.86626101701e+12,25851453.0
2013-11-27,3470.48,3471.65,3451.96,3.89398974701e+12,662319642.0
2013-11-29,3487.82,3495.97,3481.31,3.91344988377e+12,0.0
2013-12-02,3481.15,3501.07,3476.68,3.90596622398e+12,0.0
2013-12-03,3479.34,3487.02,3465.35,3.90392989116e+12,0.0
2013-12-04,3483.01,3493.1,3453.22,3.90804796236e+12,105635530.0
2013-12-05,3477.73,3489.08,3468.84,3.90212474171e+12,0.0
2013-12-06,3504.26,3511.1,3485.74,3.93189316531e+12,0.0
2013-12-09,3516.17,3524.01,3511.28,3.94526139756e+12,37175191.0
2013-12-10,3514.2,3520.73,3507.42,3.94305355623e+12,0.0
2013-12-11,3468.99,3519.22,3464.4,3.89232625210e+12,359488457.0
2013-12-12,3460.29,3478.94,3457.96,3.88256196029e+12,87892826.0
2013-12-13,3456.4,3477.83,3449.74,3.87819632724e+12,55770361.0
2013-12-16,3475.79,3494.41,3470.11,3.899956578e+12,0.0
2013-12-17,3469.32,3482.34,3461.07,3.89269055543e+12,0.0
2013-12-18,3509.63,3510.52,3422.86,3.93759559075e+12,61727921.0
2013-12-19,3498.63,3502.23,3483.03,3.92525313971e+12,0.0
2013-12-20,3531.19,3540.97,3502.29,3.96178711928e+12,0.0
2013-12-23,3569.4,3570.28,3552.29,4.01432453121e+12,0.0
2013-12-24,3572.8,3574.51,3564.59,4.01814791554e+12,462232448.0
2013-12-26,3584.58,3586.72,3572.1,4.03139736546e+12,0.0
2013-12-27,3574.02,3591.31,3571.05,4.01952494592e+12,245530254.0
2013-12-30,3570.08,3574.2,3559.37,4.01509457604e+12,416544184.0
2013-12-31,3592.0,3592.0,3575.25,4.03974206483e+12,0.0
2014-01-02,3563.57,3577.03,3553.65,4.007768895e+12,908924976.0
2014-01-03,3538.73,3567.51,3537.61,3.97983725389e+12,0.0
2014-01-06,3526.96,3542.52,3512.45,3.96659723669e+12,0.0
2014-01-07,3557.85,3562.98,3535.5,4.00134459218e+12,51122733.0
2014-01-08,3567.54,3575.15,3551.12,4.01223282475e+12,54131488.0
2014-01-09,3552.58,3579.4,3541.81,3.99540738911e+12,0.0
2014-01-10,3565.08,3568.47,3536.45,4.00947258763e+12,0.0
2014-01-13,3512.8,3572.4,3499.37,3.95067029637e+12,0.0
2014-01-14,3580.65,3581.6,3525.47,4.02697723866e+12,0.0
2014-01-15,3609.84,3615.7,3592.62,4.05981051789e+12,81914334.0
2014-01-16,3611.29,3614.66,3599.87,4.06143746285e+12,0.0
2014-01-17,3591.25,3608.72,3580.39,4.03889847181e+12,0.0
2014-01-21,3617.7,3617.7,3586.05,4.06865387348e+12,0.0
2014-01-22,3627.72,3634.65,3615.48,4.07991925090e+12,0.0
2014-01-23,3613.76,3613.87,3588.83,4.064213638e+12,0.0
2014-01-24,3541.48,3601.0,3541.38,3.98292999524e+12,0.0
2014-01-27,3509.02,3548.48,3482.89,3.94642326284e+12,0.0
2014-01-28,3505.72,3509.8,3483.71,3.94270734448e+12,0.0
2014-01-29,3467.82,3500.82,3461.64,3.90008620062e+12,402554451.0
2014-01-30,3532.41,3544.21,3508.0,3.97272729452e+12,178644221.0
2014-01-31,3521.92,3539.44,3488.04,3.96093319556e+12,0.0
2014-02-03,3440.5,3533.48,3433.64,3.86936449089e+12,0.0
2014-02-04,3470.2,3480.74,3449.19,3.90276821379e+12,263014398.0
2014-02-05,3454.89,3469.35,3418.88,3.88555121721e+12,1118475000.0
2014-02-06,3497.6,3502.52,3465.42,3.93357422438e+12,2932611332.0
2014-02-07,3561.91,3563.14,3508.83,4.00590229944e+12,0.0
2014-02-10,3582.11,3582.84,3557.78,4.02862498988e+12,0.0
2014-02-11,3621.72,3628.59,3585.08,4.07317067135e+12,586461110.0
2014-02-12,3627.36,3635.92,3618.06,4.07951227532e+12,331648136.0
2014-02-13,3659.56,3659.56,3600.86,4.11573133466e+12,74992238.0
2014-02-14,3663.88,3671.04,3643.79,4.12058455515e+12,120282649.0
2014-02-18,3679.43,3685.18,3658.64,4.13807296227e+12,2652325426.0
2014-02-19,3652.84,3679.69,3646.13,4.1081758858e+12,0.0
2014-02-20,3671.93,3676.89,3640.63,4.12964113169e+12,122551045.0
2014-02-21,3662.6,3687.16,3661.46,4.1191508132e+12,0.0
2014-02-24,3685.81,3701.27,3668.34,4.12800353041e+12,0.0
2014-02-25,3679.14,3697.6,3669.53,4.12053175038e+12,48325527.0
2014-02-26,3676.6,3702.09,3663.75,4.117684733e+12,193531332.0
2014-02-27,3699.8,3704.65,3672.64,4.14366729161e+12,0.0
2014-02-28,3696.1,3722.38,3664.83,4.13952140871e+12,0.0
2014-03-03,3668.37,3678.38,3637.66,4.10846450087e+12,591302486.0
2014-03-04,3719.93,3723.0,3706.82,4.15687264273e+12,0.0
2014-03-05,3727.19,3732.98,3715.38,4.16498309466e+12,53072270.0
2014-03-06,3720.93,3738.32,3709.41,4.15799339392e+12,60969601.0
2014-03-07,3703.4,3737.36,3686.94,4.13840851315e+12,0.0
2014-03-10,3706.34,3709.78,3683.97,4.14169285272e+12,185410680.0
2014-03-11,3691.5,3725.71,3681.37,4.12510724105e+12,0.0
2014-03-12,3707.06,3707.19,3661.87,4.14249713549e+12,349544338.0
2014-03-13,3651.49,3720.61,3636.79,4.08040182096e+12,87849806.0
2014-03-14,3627.87,3656.94,3626.86,4.05400236149e+12,0.0
2014-03-17,3662.51,3678.32,3651.14,4.09271073965e+12,139086510.0
2014-03-18,3706.62,3708.26,3664.79,4.14200655606e+12,66823334.0
2014-03-19,3682.73,3709.01,3661.06,4.11531145925e+12,0.0
2014-03-20,3693.97,3705.31,3665.83,4.12786588442e+12,0.0
2014-03-21,3653.07,3717.36,3643.35,4.08216134138e+12,0.0
2014-03-24,3617.39,3665.58,3585.15,4.03987617139e+12,0.0
2014-03-25,3629.73,3659.59,3600.65,4.05365660649e+12,0.0
2014-03-26,3582.89,3654.69,3582.84,4.00134455286e+12,149319600.0
2014-03-27,3563.13,3594.08,3543.07,3.97928282357e+12,245530254.0
2014-03-28,3571.48,3609.08,3560.58,3.9886087415e+12,0.0
2014-03-31,3595.74,3618.42,3593.7,4.01569250984e+12,481345641.0
2014-04-01,3658.4,3659.16,3614.16,4.08567072366e+12,978743400.0
2014-04-02,3665.99,3676.36,3649.79,4.09415331783e+12,41661290.0
2014-04-03,3637.58,3675.7,3617.41,4.06241998215e+12,0.0
2014-04-04,3539.38,3663.78,3532.28,3.95275056848e+12,0.0
2014-04-07,3507.75,3551.21,3482.75,3.91743156145e+12,0.0
2014-04-08,3538.23,3543.98,3499.0,3.9514652992e+12,103520909.0
2014-04-09,3600.44,3602.35,3544.09,4.02094349582e+12,357699970.0
2014-04-10,3487.76,3599.64,3479.15,3.89510896068e+12,0.0
2014-04-11,3446.85,3502.33,3440.55,3.84941215076e+12,0.0
2014-04-14,3474.63,3493.17,3443.26,3.88044490817e+12,0.0
2014-04-15,3487.85,3505.67,3414.11,3.89520922233e+12,0.0
2014-04-16,3533.09,3533.09,3489.29,3.94572531566e+12,0.0
2014-04-17,3534.53,3551.02,3511.27,3.94734055828e+12,0.0
2014-04-21,3559.95,3559.95,3525.59,3.97572382478e+12,0.0
2014-04-22,3588.8,3596.92,3566.87,4.0079515597e+12,0.0
2014-04-23,3557.04,3588.04,3555.19,3.97247246561e+12,74193442.0
2014-04-24,3591.03,3613.2,3552.93,4.01043513857e+12,0.0
2014-04-25,3533.1,3573.95,3525.6,3.94573603091e+12,0.0
2014-04-28,3545.02,3570.11,3489.6,3.95905865464e+12,325264197.0
2014-04-29,3573.99,3579.03,3538.24,3.99140658849e+12,0.0
2014-04-30,3582.02,3585.5,3548.11,4.00037416333e+12,0.0
2014-05-01,3594.36,3613.03,3580.02,4.01415827002e+12,50739182.0
2014-05-02,3587.64,3611.56,3578.53,4.00665507728e+12,0.0
2014-05-05,3605.09,3605.26,3556.4,4.02614114368e+12,1118700000.0
2014-05-06,3556.51,3599.65,3556.1,3.97188367384e+12,196534000.0
2014-05-07,3546.47,3567.55,3506.35,3.96067615566e+12,0.0
2014-05-08,3540.42,3583.64,3524.85,3.95391514318e+12,3109752771.0
2014-05-09,3555.7,3556.35,3516.24,3.97097886187e+12,0.0
2014-05-12,3612.73,3613.37,3572.69,4.03466634067e+12,218752616.0
2014-05-13,3611.13,3625.77,3605.78,4.03288492022e+12,2911272361.0
2014-05-14,3593.25,3614.63,3585.68,4.01172042163e+12,219800074.0
2014-05-15,3565.17,3598.34,3542.63,3.98037509851e+12,175257811.0
2014-05-16,3587.2,3590.41,3545.63,4.00496577914e+12,0.0
2014-05-19,3615.62,3618.96,3572.28,4.03669306765e+12,0.0
2014-05-20,3600.31,3624.6,3585.88,4.01960074504e+12,242769549.0
2014-05-21,3635.61,3636.47,3605.51,4.05901942346e+12,188302026.0
2014-05-22,3650.86,3660.59,3633.85,4.07604336705e+12,0.0
2014-05-23,3677.33,3678.16,3646.23,4.10559788221e+12,0.0
2014-05-27,3723.06,3723.06,3691.09,4.15665427856e+12,111942013.0
2014-05-28,3712.26,3726.72,3708.65,4.14459286502e+12,224328566.0
2014-05-29,3735.72,3735.72,3717.65,4.1707851069e+12,64847682.0
2014-05-30,3736.82,3741.57,3716.09,4.17201281292e+12,0.0
2014-06-02,3732.96,3740.71,3707.89,4.1677031805e+12,710253569.0
2014-06-03,3730.07,3735.97,3715.46,4.16447697648e+12,0.0
2014-06-04,3743.59,3750.01,3715.24,4.17957439346e+12,53072270.0
2014-06-05,3776.95,3782.0,3735.19,4.21681566347e+12,0.0
2014-06-06,3794.57,3795.14,3782.12,4.23648751471e+12,146716224.0
2014-06-09,3795.74,3804.04,3783.9,4.23779704312e+12,0.0
2014-06-10,3800.86,3802.46,3786.56,4.24350923472e+12,0.0
2014-06-11,3797.85,3803.95,3783.61,4.24014878374e+12,1018215373.0
2014-06-12,3763.8,3794.99,3751.69,4.20213686359e+12,0.0
2014-06-13,3775.56,3784.84,3759.87,4.21526728074e+12,93672049.0
2014-06-16,3779.93,3789.93,3761.42,4.220145894e+12,0.0
2014-06-17,3781.32,3790.92,3769.94,4.2216927857e+12,72413705.0
2014-06-18,3804.61,3807.49,3764.53,4.24769166876e+12,0.0
2014-06-19,3800.8,3811.24,3783.3,4.24343947075e+12,0.0
2014-06-20,3802.64,3807.92,3794.51,4.24549482895e+12,0.0
2014-06-23,3805.31,3806.19,3794.85,4.25253720439e+12,0.0
2014-06-24,3799.53,3837.17,3791.12,4.24607455634e+12,0.0
2014-06-25,3827.33,3831.85,3792.31,4.27714051734e+12,171621752.0
2014-06-26,3826.91,3827.7,3798.63,4.27667398743e+12,236805264.0
2014-06-27,3844.44,3844.89,3823.21,4.29626042833e+12,0.0
2014-06-30,3849.48,3860.65,3841.7,4.3018930063e+12,482916396.0
2014-07-01,3894.33,3902.93,3863.81,4.35201521201e+12,84792787.0
2014-07-02,3899.27,3904.35,3890.77,4.35753672498e+12,973311037.0
2014-07-03,3923.01,3923.15,3901.32,4.38406633121e+12,0.0
2014-07-07,3910.71,3923.92,3904.67,4.37031799516e+12,0.0
2014-07-08,3864.07,3906.22,3848.18,4.3181944704e+12,108598927.0
2014-07-09,3892.91,3896.38,3863.2,4.35043282134e+12,468690219.0
2014-07-10,3880.04,3895.72,3837.16,4.33604386103e+12,0.0
2014-07-11,3904.58,3905.4,3879.4,4.36346969198e+12,0.0
2014-07-14,3929.46,3937.73,3916.52,4.39127861573e+12,0.0
2014-07-15,3914.45,3940.55,3887.5,4.37450556849e+12,0.0
2014-07-16,3932.33,3947.49,3927.0,4.39448631965e+12,0.0
2014-07-17,3878.01,3933.88,3866.22,4.33377509405e+12,0.0
2014-07-18,3939.89,3942.15,3894.56,4.40293431624e+12,0.0
2014-07-21,3934.14,3941.93,3917.74,4.39650055276e+12,0.0
2014-07-22,3961.62,3966.1,3949.09,4.42721781339e+12,0.0
2014-07-23,3986.19,3990.64,3967.96,4.45467389398e+12,74159780.0
2014-07-24,3983.19,3997.5,3975.66,4.4513168251e+12,0.0
2014-07-25,3965.16,3970.44,3945.05,4.43117521889e+12,0.0
2014-07-28,3967.24,3977.0,3936.72,4.43349914809e+12,0.0
2014-07-29,3959.03,3983.42,3957.22,4.42432352621e+12,323805358.0
2014-07-30,3976.07,3989.0,3960.29,4.44335839894e+12,138220853.0
2014-07-31,3892.5,3948.9,3889.1,4.34996618623e+12,67863387.0
2014-08-01,3879.67,3908.21,3855.35,4.33563244749e+12,0.0
2014-08-04,3908.77,3922.25,3875.1,4.36815257469e+12,77806015.0
2014-08-05,3874.94,3901.17,3858.65,4.33034847234e+12,1315778000.0
2014-08-06,3874.27,3896.65,3849.45,4.32959480171e+12,140420447.0
2014-08-07,3857.94,3895.74,3845.2,4.31134694049e+12,2890329643.0
2014-08-08,3888.09,3890.63,3848.49,4.34504461875e+12,126571521.0
2014-08-11,3910.46,3921.19,3899.37,4.37004289781e+12,0.0
2014-08-12,3905.22,3916.73,3887.58,4.36419097325e+12,461783205.0
2014-08-13,3949.2,3949.69,3921.44,4.41333821139e+12,141903183.0
2014-08-14,3969.11,3969.24,3949.08,4.43558842655e+12,105072315.0
2014-08-15,3987.51,3997.08,3951.25,4.45614821013e+12,0.0
2014-08-18,4020.5,4022.48,4003.46,4.49300980658e+12,0.0
2014-08-19,4040.13,4041.5,4024.17,4.51495076654e+12,2730530659.0
2014-08-20,4040.7,4046.97,4032.2,4.51559319693e+12,0.0
2014-08-21,4047.03,4048.95,4035.75,4.52265788766e+12,0.0
2014-08-22,4052.75,4060.9,4040.22,4.52905628798e+12,0.0
2014-08-25,4067.48,4079.52,4058.6,4.54551099176e+12,253736239.0
2014-08-26,4071.67,4076.54,4062.73,4.55019776373e+12,0.0
2014-08-27,4073.18,4078.19,4064.06,4.5518818596e+12,91533560.0
2014-08-28,4066.27,4072.29,4054.61,4.54416671812e+12,0.0
2014-08-29,4082.56,4082.97,4062.18,4.56236641205e+12,708906883.0
2014-09-02,4095.81,4095.87,4078.19,4.57717445653e+12,0.0
2014-09-03,4070.96,4104.43,4063.49,4.54940136718e+12,210667208.0
2014-09-04,4066.13,4100.78,4056.53,4.54400830824e+12,0.0
2014-09-05,4089.92,4089.98,4051.75,4.57059103048e+12,0.0
2014-09-08,4095.46,4105.5,4076.63,4.57678938014e+12,178479714.0
2014-09-09,4061.88,4110.86,4053.11,4.53925784762e+12,0.0
2014-09-10,4094.97,4095.91,4054.61,4.57623681633e+12,231409071.0
2014-09-11,4092.65,4092.79,4060.92,4.573639641e+12,218517321.0
2014-09-12,4069.23,4089.62,4057.53,4.54747486316e+12,0.0
2014-09-15,4029.89,4070.82,4018.3,4.50350329586e+12,0.0
2014-09-16,4067.27,4073.14,4009.98,4.54528504943e+12,0.0
2014-09-17,4073.57,4090.95,4048.58,4.55231800126e+12,79945711.0
2014-09-18,4103.08,4103.42,4080.82,4.58530282456e+12,0.0
2014-09-19,4100.09,4118.91,4084.45,4.58196137594e+12,0.0
2014-09-22,4061.23,4092.14,4044.99,4.52370295822e+12,0.0
2014-09-23,4051.57,4069.21,4043.26,4.512941187e+12,0.0
2014-09-24,4094.31,4096.27,4041.72,4.56054813578e+12,120653565.0
2014-09-25,4007.82,4087.19,4007.63,4.46420732145e+12,0.0
2014-09-26,4053.72,4057.47,4015.02,4.51533190818e+12,252883257.0
2014-09-29,4047.18,4056.43,4008.58,4.50804307588e+12,483654699.0
2014-09-30,4049.44,4070.44,4031.7,4.51057084736e+12,973311037.0
2014-10-01,3984.74,4043.44,3972.9,4.43367593127e+12,134210086.0
2014-10-02,3985.87,3996.75,3934.94,4.43492651948e+12,0.0
2014-10-03,4027.31,4040.56,3995.81,4.48103545913e+12,0.0
2014-10-06,4016.27,4046.71,4004.21,4.46875042755e+12,0.0
2014-10-07,3958.59,4007.94,3958.44,4.40457533925e+12,0.0
2014-10-08,4041.12,4048.79,3938.16,4.49640784744e+12,123648971.0
2014-10-09,3969.32,4040.54,3965.37,4.41651672416e+12,0.0
2014-10-10,3870.85,3969.48,3870.85,4.30695676496e+12,0.0
2014-10-13,3808.0,3893.66,3807.89,4.23701540288e+12,0.0
2014-10-14,3810.45,3860.04,3801.16,4.23974878632e+12,0.0
2014-10-15,3785.97,3801.42,3700.22,4.22886932151e+12,326684046.0
2014-10-16,3765.28,3795.08,3704.82,4.20575525614e+12,0.0
2014-10-17,3815.47,3848.98,3791.16,4.26181649496e+12,0.0
2014-10-20,3870.08,3872.36,3804.97,4.32281168501e+12,0.0
2014-10-21,3971.39,3971.4,3908.83,4.43597833838e+12,0.0
2014-10-22,3949.59,3988.4,3947.98,4.41162218129e+12,74192517.0
2014-10-23,4012.27,4032.22,3984.15,4.48122693219e+12,0.0
2014-10-24,4042.02,4045.19,4003.43,4.51445277432e+12,0.0
2014-10-27,4046.02,4052.5,4019.23,4.51891846366e+12,0.0
2014-10-28,4106.63,4107.19,4062.21,4.58661279176e+12,0.0
2014-10-29,4090.55,4104.07,4062.49,4.56866197384e+12,362968897.0
2014-10-30,4100.64,4109.06,4064.45,4.5799242318e+12,205246429.0
2014-10-31,4158.21,4170.87,4143.2,4.64422755276e+12,0.0
2014-11-03,4169.28,4179.36,4156.78,4.65659567744e+12,77859734.0
2014-11-04,4156.23,4165.05,4126.72,4.64201312369e+12,0.0
2014-11-05,4153.27,4179.93,4140.21,4.63479009186e+12,1113975000.0
2014-11-06,4164.08,4165.77,4133.98,4.64685564167e+12,3046392400.0
2014-11-07,4160.5,4171.13,4139.46,4.64276375376e+12,152022516.0
2014-11-10,4175.95,4179.98,4151.48,4.65999545536e+12,703744410.0
2014-11-11,4187.16,4187.31,4165.25,4.67251259574e+12,0.0
2014-11-12,4195.4,4199.19,4173.02,4.6817047284e+12,298042143.0
2014-11-13,4213.49,4228.68,4194.33,4.70188529738e+12,104712325.0
2014-11-14,4224.99,4225.18,4198.59,4.71471979539e+12,0.0
2014-11-17,4213.79,4225.48,4194.18,4.70222423703e+12,0.0
2014-11-18,4242.19,4248.19,4214.32,4.73391277314e+12,2945663959.0
2014-11-19,4222.66,4235.84,4204.16,4.71212619632e+12,46062784.0
2014-11-20,4242.09,4245.17,4202.36,4.73380640862e+12,444290422.0
2014-11-21,4251.32,4285.27,4237.38,4.74410982048e+12,0.0
2014-11-24,4284.32,4285.0,4258.41,4.78092854539e+12,128382185.0
2014-11-25,4288.23,4302.44,4279.9,4.78529297013e+12,0.0
2014-11-26,4317.99,4319.41,4289.51,4.81575430744e+12,858652482.0
2014-11-28,4337.78,4347.09,4326.2,4.83783293198e+12,0.0
2014-12-01,4287.81,4332.55,4274.68,4.78210006130e+12,0.0
2014-12-02,4305.96,4312.92,4283.89,4.80234150637e+12,0.0
2014-12-03,4312.93,4319.02,4287.04,4.81011565352e+12,116258730.0
2014-12-04,4311.93,4327.55,4293.94,4.80899860446e+12,0.0
2014-12-05,4311.57,4324.42,4302.04,4.8085994534e+12,0.0
2014-12-08,4278.34,4320.08,4259.01,4.77153287392e+12,42318732.0
2014-12-09,4294.67,4297.73,4216.86,4.78974535251e+12,0.0
2014-12-10,4224.87,4297.0,4218.86,4.71190406672e+12,235646932.0
2014-12-11,4246.48,4296.81,4238.29,4.7359992431e+12,271158973.0
2014-12-12,4199.28,4254.43,4199.28,4.68336693862e+12,0.0
2014-12-15,4157.41,4236.06,4145.01,4.63667046767e+12,0.0
2014-12-16,4089.6,4190.42,4089.19,4.56103952040e+12,0.0
2014-12-17,4165.1,4175.97,4089.09,4.64487864714e+12,88101011.0
2014-12-18,4267.77,4267.77,4213.21,4.75938171796e+12,0.0
2014-12-19,4281.78,4300.4,4258.33,4.77500377325e+12,0.0
2014-12-22,4293.67,4295.27,4270.54,4.8879437423e+12,0.0
2014-12-23,4279.3,4309.03,4274.51,4.87158362316e+12,400629294.0
2014-12-24,4283.1,4298.87,4281.8,4.875904799e+12,0.0
2014-12-26,4314.09,4322.45,4294.8,4.91119181186e+12,0.0
2014-12-29,4312.64,4321.2,4306.67,4.90954059185e+12,251988476.0
2014-12-30,4282.35,4309.13,4277.75,4.87505081008e+12,92892108.0
2014-12-31,4236.28,4307.01,4233.71,4.82260569742e+12,0.0
2015-01-02,4230.24,4276.71,4206.46,4.81572750711e+12,971581748.0
2015-01-05,4160.96,4210.96,4151.85,4.73686732256e+12,577541922.0
2015-01-06,4110.83,4176.26,4090.33,4.67979420528e+12,0.0
2015-01-07,4160.0,4169.97,4126.39,4.73576890958e+12,122810490.0
2015-01-08,4240.55,4247.93,4192.63,4.82746753564e+12,0.0
2015-01-09,4213.28,4253.97,4188.61,4.79641898537e+12,46577742.0
2015-01-12,4169.97,4223.88,4158.11,4.74711986231e+12,0.0
2015-01-13,4166.2,4252.7,4134.94,4.74283041220e+12,0.0
2015-01-14,4145.84,4165.0,4108.31,4.71965122677e+12,46767123.0
2015-01-15,4089.65,4169.44,4085.7,4.65568056925e+12,0.0
2015-01-16,4142.14,4143.53,4078.85,4.7154376416e+12,0.0
2015-01-20,4171.21,4181.34,4117.15,4.74853590432e+12,0.0
2015-01-21,4192.09,4211.28,4145.82,4.77230477522e+12,0.0
2015-01-22,4270.36,4274.15,4173.54,4.86140719202e+12,0.0
2015-01-23,4278.14,4292.88,4258.48,4.87026346502e+12,0.0
2015-01-26,4275.72,4282.48,4254.47,4.86750060161e+12,0.0
2015-01-27,4165.5,4209.41,4151.15,4.7420326561e+12,0.0
2015-01-28,4140.38,4235.15,4140.38,4.7134289689e+12,442145404.0
2015-01-29,4181.35,4189.54,4103.71,4.76007602505e+12,137874513.0
2015-01-30,4148.43,4210.85,4144.03,4.72259836256e+12,0.0
2015-02-02,4188.59,4189.09,4094.73,4.76831204344e+12,76692032.0
2015-02-03,4229.15,4229.15,4174.23,4.81448937523e+12,239456000.0
2015-02-04,4221.2,4248.84,4198.74,4.80543872298e+12,1160400000.0
2015-02-05,4256.18,4258.0,4220.17,4.84305590775e+12,2828201156.0
2015-02-06,4228.68,4271.28,4214.89,4.81176452005e+12,231576015.0
2015-02-09,4216.09,4235.24,4206.76,4.79743249692e+12,0.0
2015-02-10,4281.15,4286.43,4232.99,4.87147314944e+12,600929300.0
2015-02-11,4297.28,4305.35,4277.65,4.88785359788e+12,532772672.0
2015-02-12,4347.97,4347.97,4317.98,4.94551011102e+12,82238490.0
2015-02-13,4384.03,4384.03,4351.02,4.98652082967e+12,121839432.0
2015-02-17,4385.34,4387.32,4370.63,4.98801563803e+12,2795265088.0
2015-02-18,4390.91,4393.19,4374.23,4.99435069093e+12,0.0
2015-02-19,4411.86,4415.79,4388.44,5.01818183745e+12,21750219.0
2015-02-20,4443.05,4444.62,4397.62,5.05365824214e+12,0.0
2015-02-23,4449.49,4449.49,4430.86,5.06098041392e+12,0.0
2015-02-24,4451.03,4455.52,4428.82,5.06273012474e+12,149722752.0
2015-02-25,4440.59,4461.11,4429.9,5.05085755658e+12,209749362.0
2015-02-26,4462.27,4463.81,4430.79,5.07551826958e+12,66194644.0
2015-02-27,4440.67,4464.31,4435.66,5.0509500514e+12,0.0
2015-03-02,4483.05,4483.97,4450.86,5.0991503747e+12,698292397.0
2015-03-03,4458.78,4473.64,4433.51,5.07154366012e+12,0.0
2015-03-04,4445.36,4452.37,4421.0,5.05628143182e+12,55588369.0
2015-03-05,4452.06,4464.48,4433.94,5.06389891754e+12,49310450.0
2015-03-06,4399.23,4453.93,4389.82,5.00381330705e+12,0.0
2015-03-09,4412.99,4424.22,4391.62,5.0194617991e+12,444866261.0
2015-03-10,4329.08,4381.62,4329.08,4.92402331406e+12,0.0
2015-03-11,4305.38,4342.87,4304.28,4.89706604329e+12,354872982.0
2015-03-12,4336.23,4339.2,4300.87,4.93215114524e+12,91789161.0
2015-03-13,4314.9,4347.87,4289.3,4.90789290949e+12,0.0
2015-03-16,4370.47,4371.46,4327.27,4.9710976844e+12,0.0
2015-03-17,4375.63,4384.98,4349.69,4.97696325886e+12,0.0
2015-03-18,4422.5,4440.49,4344.49,5.03028242008e+12,96101696.0
2015-03-19,4426.82,4440.01,4419.84,5.03519923059e+12,0.0
2015-03-20,4458.54,4478.68,4456.41,5.07127129672e+12,0.0
2015-03-23,4445.54,4466.34,4445.52,5.11840310818e+12,0.0
2015-03-24,4430.99,4467.79,4430.97,5.10164028772e+12,0.0
2015-03-25,4329.29,4442.54,4329.29,4.98454941403e+12,76838442.0
2015-03-26,4315.26,4340.16,4280.95,4.9683967387e+12,166271221.0
2015-03-27,4332.86,4342.93,4309.52,4.98866469351e+12,293903619.0
2015-03-30,4382.82,4384.18,4359.78,5.04618328549e+12,632905675.0
2015-03-31,4333.69,4377.36,4333.69,4.98961669757e+12,1187510887.0
2015-04-01,4311.26,4334.56,4284.06,4.96379059541e+12,0.0
2015-04-02,4316.01,4327.79,4302.49,4.96925863652e+12,0.0
2015-04-06,4350.98,4361.56,4283.91,5.00952496799e+12,0.0
2015-04-07,4344.08,4379.41,4343.74,5.00158057649e+12,0.0
2015-04-08,4375.96,4382.82,4345.09,5.04515016544e+12,490914607.0
2015-04-09,4403.95,4405.65,4361.23,5.07742389099e+12,0.0
2015-04-10,4422.02,4422.63,4394.38,5.09825611573e+12,0.0
2015-04-13,4409.21,4448.2,4407.07,5.08348240685e+12,0.0
2015-04-14,4397.64,4418.87,4375.11,5.07015064078e+12,0.0
2015-04-15,4424.53,4435.28,4406.04,5.10114660031e+12,0.0
2015-04-16,4418.83,4427.22,4408.96,5.09457686015e+12,0.0
2015-04-17,4351.8,4390.31,4333.11,5.01729354149e+12,0.0
2015-04-20,4417.4,4423.88,4373.09,5.09292312252e+12,0.0
2015-04-21,4435.98,4448.68,4430.98,5.11434401681e+12,0.0
2015-04-22,4460.81,4466.84,4419.35,5.14297918462e+12,0.0
2015-04-23,4477.07,4496.08,4444.29,5.161718423e+12,0.0
2015-04-24,4536.78,4543.64,4517.88,5.23056094499e+12,82737961.0
2015-04-27,4525.04,4562.33,4516.33,5.21702229237e+12,0.0
2015-04-28,4515.27,4537.14,4479.01,5.20575783206e+12,356028382.0
2015-04-29,4488.15,4517.01,4463.98,5.17449858178e+12,353504283.0
2015-04-30,4414.25,4480.36,4395.1,5.0892976225e+12,133569119.0
2015-05-01,4479.06,4479.06,4435.24,5.16401174902e+12,0.0
2015-05-04,4482.61,4510.47,4480.85,5.16810858613e+12,0.0
2015-05-05,4409.39,4472.23,4407.27,5.08369608698e+12,1376576000.0
2015-05-06,4379.75,4429.96,4349.93,5.04951647856e+12,0.0
2015-05-07,4401.55,4413.73,4373.29,5.0746550218e+12,3271788488.0
2015-05-08,4458.65,4466.17,4441.73,5.14048513345e+12,0.0
2015-05-11,4438.64,4468.75,4437.53,5.11740962537e+12,81045570.0
2015-05-12,4420.65,4441.4,4380.52,5.09667031906e+12,599500432.0
2015-05-13,4426.56,4460.54,4421.75,5.10348777844e+12,71758298.0
2015-05-14,4495.04,4496.25,4448.38,5.18243660485e+12,108571304.0
2015-05-15,4494.29,4509.13,4482.55,5.18157570402e+12,77993478.0
2015-05-18,4512.95,4521.01,4483.76,5.20308657519e+12,0.0
2015-05-19,4503.72,4521.85,4498.53,5.19244545845e+12,3086904797.0
2015-05-20,4505.3,4533.92,4484.52,5.19426915129e+12,197672115.0
2015-05-21,4529.47,4537.28,4495.39,5.22213172388e+12,0.0
2015-05-22,4527.16,4542.46,4522.61,5.21946847304e+12,0.0
2015-05-26,4472.96,4521.85,4456.76,5.1569836232e+12,110701313.0
2015-05-27,4546.06,4551.53,4479.74,5.24126221032e+12,201650954.0
